merchant_id,merchant_type,product_category,product_name,date,day_of_week,weekend_flag,promotion_flag,original_price,production_quantity,sold_quantity,surplus_quantity,shelf_life_hours,preparation_time,storage_type,current_time,holding_time_hours,day_pattern,is_holiday_period
FNB002,Small F&B,Noodle Dishes,Laksa,2026-02-22,6,1,0,11.64,42,34,8,12,16,Ambient,10:06,2.8,sunday,0
FNB003,Small F&B,Rice Dishes,Teriyaki Don,2026-02-22,6,1,0,14.72,24,19,5,7,23,Frozen,06:38,3.9,sunday,0
FNB003,Small F&B,Desserts,Mochi Ice Cream,2026-02-22,6,1,0,10.13,43,35,8,39,11,Refrigerated,09:47,3.8,sunday,0
FNB003,Small F&B,Bento Sets,Tempura Bento,2026-02-22,6,1,0,15.78,32,25,7,15,32,Frozen,06:15,1.3,sunday,0
FNB003,Small F&B,Soup & Sides,Edamame,2026-02-22,6,1,0,7.4,24,19,5,15,9,Ambient,07:28,2.3,sunday,0
FNB004,Small F&B,Desserts,Taiyaki,2026-02-22,6,1,0,9.68,39,31,8,53,23,Refrigerated,09:45,2.3,sunday,0
FNB004,Small F&B,Soup & Sides,Gyoza,2026-02-22,6,1,0,4.48,55,46,9,18,7,Ambient,08:39,3.6,sunday,0
FNB005,Small F&B,Soup & Sides,Miso Soup,2026-02-22,6,1,1,7.74,26,21,5,36,15,Frozen,07:39,1.3,sunday,0
FNB005,Small F&B,Bento Sets,Sushi Set,2026-02-22,6,1,0,17.09,30,25,5,9,32,Ambient,08:26,3.5,sunday,0
CAF001,Café,Salads,Quinoa Power Bowl,2026-02-23,0,0,0,9.85,34,30,4,36,10,Refrigerated,06:12,2.9,transition,0
CAF001,Café,Sandwiches,Turkey Sandwich,2026-02-23,0,0,0,10.73,10,8,2,17,12,Ambient,06:08,2.7,transition,0
CAF002,Café,Pastries,Croissant,2026-02-23,0,0,0,7.34,39,34,5,45,4,Ambient,08:08,1.8,transition,0
CAF002,Café,Coffee & Beverages,Cappuccino,2026-02-23,0,0,0,5.01,32,28,4,4,4,Refrigerated,08:32,3.7,transition,0
CAF003,Café,Desserts,Tiramisu,2026-02-23,0,0,0,10.84,12,10,2,35,18,Ambient,06:50,2.1,transition,0
CAF003,Café,Salads,Quinoa Power Bowl,2026-02-23,0,0,0,13.77,35,31,4,33,8,Refrigerated,09:01,1.8,transition,0
CAF004,Café,Desserts,Chocolate Cake,2026-02-23,0,0,0,7.23,16,14,2,46,23,Refrigerated,09:14,2.5,transition,0
CAF004,Café,Sandwiches,BLT,2026-02-23,0,0,0,9.21,34,31,3,13,6,Refrigerated,07:42,3.9,transition,0
CAF004,Café,Pastries,Almond Croissant,2026-02-23,0,0,0,6.87,11,9,2,70,1,Frozen,08:00,3.8,transition,0
CAF004,Café,Salads,Quinoa Power Bowl,2026-02-23,0,0,0,13.51,15,13,2,25,16,Refrigerated,06:21,1.4,transition,0
CAF005,Café,Desserts,Brownie,2026-02-23,0,0,0,7.01,46,40,6,69,13,Ambient,07:51,2.7,transition,0
CAF005,Café,Sandwiches,Veggie Panini,2026-02-23,0,0,0,9.2,45,40,5,8,11,Refrigerated,08:40,1.2,transition,0
CAF005,Café,Salads,Greek Salad,2026-02-23,0,0,0,12.29,35,31,4,28,16,Frozen,09:25,3.4,transition,0
CAF005,Café,Coffee & Beverages,Americano,2026-02-23,0,0,0,5.83,19,16,3,8,3,Ambient,09:10,2.6,transition,0
BAK001,Bakery,Bread,Whole Wheat Loaf,2026-02-23,0,0,1,5.23,41,33,8,89,5,Frozen,08:46,1.9,transition,0
BAK001,Bakery,Pastries,Cheese Danish,2026-02-23,0,0,1,6.06,79,69,10,41,2,Frozen,09:14,2.4,transition,0
BAK002,Bakery,Tarts,Lemon Tart,2026-02-23,0,0,0,4.82,60,49,11,54,20,Ambient,09:43,3.4,transition,0
BAK002,Bakery,Cookies,Snickerdoodle,2026-02-23,0,0,0,4.25,77,63,14,238,6,Refrigerated,10:04,3.1,transition,0
BAK002,Bakery,Pastries,Danish Pastry,2026-02-23,0,0,0,5.21,56,44,12,65,0,Frozen,09:39,2.5,transition,0
BAK003,Bakery,Cookies,Double Chocolate,2026-02-23,0,0,0,4.45,70,59,11,271,12,Ambient,08:27,1.7,transition,0
BAK003,Bakery,Cakes,Victoria Sponge,2026-02-23,0,0,0,11.53,41,33,8,71,16,Refrigerated,09:25,3.4,transition,0
BAK003,Bakery,Pastries,Apple Turnover,2026-02-23,0,0,0,5.8,34,27,7,32,4,Ambient,07:34,3.4,transition,0
BAK003,Bakery,Bread,Focaccia,2026-02-23,0,0,0,4.84,63,52,11,90,4,Ambient,08:44,1.1,transition,0
BAK004,Bakery,Bread,Whole Wheat Loaf,2026-02-23,0,0,1,8.55,15,12,3,52,7,Frozen,09:23,3.4,transition,0
BAK004,Bakery,Cakes,Chocolate Fudge,2026-02-23,0,0,0,7.83,59,50,9,50,26,Ambient,07:09,3.7,transition,0
BAK004,Bakery,Tarts,Chocolate Tart,2026-02-23,0,0,0,7.92,66,54,12,32,11,Ambient,08:47,1.6,transition,0
BAK004,Bakery,Cookies,Double Chocolate,2026-02-23,0,0,0,4.06,23,17,6,303,10,Refrigerated,08:47,2.9,transition,0
BAK005,Bakery,Bread,Baguette,2026-02-23,0,0,0,8.85,42,36,6,87,7,Frozen,07:20,2.6,transition,0
BAK005,Bakery,Pastries,Danish Pastry,2026-02-23,0,0,0,5.17,42,35,7,54,5,Refrigerated,08:18,3.2,transition,0
BAK005,Bakery,Tarts,Fruit Tart,2026-02-23,0,0,0,7.82,58,49,9,60,13,Refrigerated,08:04,2.4,transition,0
FNB001,Small F&B,Bento Sets,Sushi Set,2026-02-23,0,0,0,18.25,41,35,6,14,39,Ambient,08:33,3.3,transition,0
FNB001,Small F&B,Desserts,Taiyaki,2026-02-23,0,0,0,9.98,50,44,6,46,22,Refrigerated,09:37,3.7,transition,0
FNB001,Small F&B,Rice Dishes,Curry Rice,2026-02-23,0,0,0,13.08,36,30,6,8,22,Refrigerated,10:27,2.6,transition,0
FNB001,Small F&B,Noodle Dishes,Beef Noodles,2026-02-23,0,0,0,14.6,31,26,5,8,11,Refrigerated,08:44,1.7,transition,0
FNB002,Small F&B,Desserts,Mochi Ice Cream,2026-02-23,0,0,0,11.96,23,18,5,65,18,Frozen,08:54,1.7,transition,0
FNB002,Small F&B,Soup & Sides,Edamame,2026-02-23,0,0,0,6.65,36,30,6,23,10,Refrigerated,10:29,3.9,transition,0
FNB002,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-23,0,0,0,11.4,60,52,8,12,20,Ambient,09:23,2.4,transition,0
FNB003,Small F&B,Noodle Dishes,Pad Thai,2026-02-23,0,0,0,11.45,21,18,3,9,25,Refrigerated,09:19,3.5,transition,0
FNB003,Small F&B,Bento Sets,Yakitori Set,2026-02-23,0,0,0,15.22,29,25,4,14,40,Frozen,08:49,1.6,transition,0
FNB004,Small F&B,Bento Sets,Teriyaki Bento,2026-02-23,0,0,0,15.72,36,30,6,20,40,Refrigerated,09:16,3.2,transition,0
FNB004,Small F&B,Soup & Sides,Edamame,2026-02-23,0,0,0,7.9,27,23,4,48,10,Refrigerated,10:33,3.1,transition,0
FNB004,Small F&B,Rice Dishes,Fried Rice,2026-02-23,0,0,1,8.26,49,44,5,10,18,Refrigerated,06:29,2.0,transition,0
FNB004,Small F&B,Noodle Dishes,Laksa,2026-02-23,0,0,0,14.31,48,42,6,11,18,Frozen,08:31,2.6,transition,0
FNB005,Small F&B,Bento Sets,Yakitori Set,2026-02-23,0,0,0,19.23,29,25,4,24,27,Refrigerated,08:49,3.4,transition,0
FNB005,Small F&B,Desserts,Dorayaki,2026-02-23,0,0,0,8.12,32,28,4,39,21,Refrigerated,09:50,2.1,transition,0
FNB005,Small F&B,Soup & Sides,Takoyaki,2026-02-23,0,0,0,4.23,28,24,4,29,6,Refrigerated,10:14,3.4,transition,0
FNB005,Small F&B,Rice Dishes,Bibimbap,2026-02-23,0,0,0,8.05,37,32,5,8,20,Refrigerated,08:19,3.9,transition,0
CAF001,Café,Pastries,Cinnamon Roll,2026-02-24,1,0,0,6.57,14,12,2,25,1,Ambient,09:54,3.9,midweek,0
CAF001,Café,Sandwiches,Tuna Melt,2026-02-24,1,0,0,10.37,24,22,2,19,10,Refrigerated,08:09,2.2,midweek,0
CAF001,Café,Desserts,Chocolate Cake,2026-02-24,1,0,0,7.09,36,32,4,61,18,Refrigerated,09:51,1.2,midweek,0
CAF001,Café,Salads,Garden Fresh,2026-02-24,1,0,0,10.95,47,43,4,20,11,Frozen,09:10,1.2,midweek,0
CAF002,Café,Salads,Caesar Salad,2026-02-24,1,0,0,11.93,44,39,5,33,20,Frozen,08:19,2.2,midweek,0
CAF002,Café,Coffee & Beverages,Americano,2026-02-24,1,0,0,6.7,27,24,3,5,3,Refrigerated,07:52,2.0,midweek,0
CAF003,Café,Coffee & Beverages,Matcha Latte,2026-02-24,1,0,0,7.72,22,19,3,6,3,Ambient,06:35,3.5,midweek,0
CAF003,Café,Sandwiches,BLT,2026-02-24,1,0,0,8.08,37,33,4,23,9,Refrigerated,09:05,1.8,midweek,0
CAF003,Café,Desserts,Tiramisu,2026-02-24,1,0,0,7.57,43,38,5,41,11,Ambient,09:07,1.6,midweek,0
CAF003,Café,Salads,Quinoa Power Bowl,2026-02-24,1,0,0,9.06,10,8,2,37,12,Frozen,08:30,1.1,midweek,0
CAF004,Café,Salads,Quinoa Power Bowl,2026-02-24,1,0,0,10.89,48,44,4,42,19,Refrigerated,09:40,2.2,midweek,0
CAF004,Café,Desserts,Tiramisu,2026-02-24,1,0,0,7.69,43,38,5,27,19,Refrigerated,06:24,3.4,midweek,0
CAF004,Café,Coffee & Beverages,Latte,2026-02-24,1,0,0,5.85,29,25,4,6,5,Refrigerated,08:06,2.8,midweek,0
CAF004,Café,Sandwiches,Chicken Avocado Wrap,2026-02-24,1,0,0,10.05,11,9,2,24,5,Frozen,10:46,3.1,midweek,0
CAF005,Café,Pastries,Croissant,2026-02-24,1,0,0,6.32,48,43,5,59,0,Ambient,09:23,2.7,midweek,0
CAF005,Café,Sandwiches,BLT,2026-02-24,1,0,0,7.71,35,30,5,14,7,Ambient,06:21,3.8,midweek,0
CAF005,Café,Salads,Quinoa Power Bowl,2026-02-24,1,0,0,12.64,31,27,4,12,10,Refrigerated,07:27,2.7,midweek,0
BAK001,Bakery,Tarts,Bakewell Tart,2026-02-24,1,0,0,4.54,44,36,8,58,17,Frozen,09:52,1.9,midweek,0
BAK001,Bakery,Cookies,Chocolate Chip,2026-02-24,1,0,0,2.51,61,52,9,251,6,Frozen,08:21,3.8,midweek,0
BAK001,Bakery,Pastries,Apple Turnover,2026-02-24,1,0,0,3.99,35,28,7,72,0,Refrigerated,07:34,1.7,midweek,0
BAK001,Bakery,Cakes,Coffee Cake,2026-02-24,1,0,0,14.61,76,64,12,76,25,Ambient,09:55,2.8,midweek,0
BAK002,Bakery,Cookies,Oatmeal Raisin,2026-02-24,1,0,0,2.58,67,54,13,314,9,Frozen,06:16,3.7,midweek,0
BAK002,Bakery,Bread,Sourdough Loaf,2026-02-24,1,0,0,8.82,47,38,9,95,9,Ambient,07:15,2.3,midweek,0
BAK003,Bakery,Cookies,White Choc Macadamia,2026-02-24,1,0,0,4.64,16,11,5,251,15,Ambient,09:59,2.8,midweek,0
BAK003,Bakery,Tarts,Lemon Tart,2026-02-24,1,0,0,7.87,75,65,10,38,15,Ambient,07:50,2.3,midweek,0
BAK003,Bakery,Pastries,Apple Turnover,2026-02-24,1,0,0,7.15,78,66,12,45,0,Ambient,09:19,2.6,midweek,0
BAK003,Bakery,Cakes,Coffee Cake,2026-02-24,1,0,0,9.43,71,59,12,62,32,Ambient,06:22,2.2,midweek,0
BAK004,Bakery,Cookies,White Choc Macadamia,2026-02-24,1,0,0,3.99,61,52,9,244,12,Refrigerated,08:07,1.3,midweek,0
BAK004,Bakery,Bread,Focaccia,2026-02-24,1,0,0,6.36,54,44,10,68,6,Refrigerated,07:09,2.5,midweek,0
BAK005,Bakery,Tarts,Bakewell Tart,2026-02-24,1,0,0,5.85,18,13,5,62,18,Refrigerated,10:24,2.6,midweek,0
BAK005,Bakery,Pastries,Cheese Danish,2026-02-24,1,0,0,5.02,38,32,6,69,3,Frozen,06:33,1.4,midweek,0
BAK005,Bakery,Cookies,Chocolate Chip,2026-02-24,1,0,0,4.06,71,60,11,280,14,Frozen,07:02,3.3,midweek,0
FNB001,Small F&B,Noodle Dishes,Beef Noodles,2026-02-24,1,0,0,12.28,31,26,5,11,12,Frozen,08:05,1.2,midweek,0
FNB001,Small F&B,Soup & Sides,Gyoza,2026-02-24,1,0,0,4.49,55,48,7,14,11,Ambient,08:57,3.0,midweek,0
FNB001,Small F&B,Rice Dishes,Teriyaki Don,2026-02-24,1,0,1,9.35,35,30,5,7,23,Ambient,07:01,3.4,midweek,0
FNB002,Small F&B,Desserts,Dorayaki,2026-02-24,1,0,0,10.08,20,16,4,32,16,Refrigerated,07:34,3.6,midweek,0
FNB002,Small F&B,Bento Sets,Katsu Don,2026-02-24,1,0,0,12.72,52,45,7,7,21,Refrigerated,09:55,3.8,midweek,0
FNB002,Small F&B,Soup & Sides,Korokke,2026-02-24,1,0,0,5.35,54,45,9,27,6,Frozen,06:37,2.9,midweek,0
FNB003,Small F&B,Bento Sets,Katsu Don,2026-02-24,1,0,0,14.8,39,34,5,6,30,Refrigerated,07:28,2.2,midweek,0
FNB003,Small F&B,Noodle Dishes,Pad Thai,2026-02-24,1,0,0,11.33,21,17,4,10,24,Frozen,08:01,3.0,midweek,0
FNB004,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-24,1,0,1,15.21,50,44,6,9,22,Frozen,10:59,1.6,midweek,0
FNB004,Small F&B,Rice Dishes,Teriyaki Don,2026-02-24,1,0,0,11.78,50,43,7,6,30,Refrigerated,07:51,3.1,midweek,0
FNB005,Small F&B,Desserts,Dorayaki,2026-02-24,1,0,0,9.46,27,23,4,49,19,Refrigerated,07:27,1.0,midweek,0
FNB005,Small F&B,Bento Sets,Sushi Set,2026-02-24,1,0,1,16.05,50,44,6,7,25,Refrigerated,08:19,2.0,midweek,0
FNB005,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-24,1,0,0,13.77,20,16,4,9,19,Frozen,07:17,1.2,midweek,0
CAF001,Café,Coffee & Beverages,Americano,2026-02-25,2,0,0,5.92,18,15,3,4,2,Refrigerated,07:25,3.0,midweek,0
CAF001,Café,Desserts,Cheesecake,2026-02-25,2,0,0,10.95,24,22,2,54,27,Refrigerated,10:21,1.9,midweek,0
CAF002,Café,Pastries,Banana Bread,2026-02-25,2,0,0,7.37,42,38,4,39,5,Ambient,08:25,2.6,midweek,0
CAF002,Café,Coffee & Beverages,Cappuccino,2026-02-25,2,0,0,7.53,31,28,3,5,3,Refrigerated,08:04,1.8,midweek,0
CAF003,Café,Coffee & Beverages,Americano,2026-02-25,2,0,0,4.65,16,14,2,7,3,Refrigerated,06:08,2.1,midweek,0
CAF003,Café,Salads,Garden Fresh,2026-02-25,2,0,0,9.77,32,29,3,21,17,Ambient,08:00,3.5,midweek,0
CAF003,Café,Desserts,Carrot Cake,2026-02-25,2,0,0,9.51,42,38,4,45,27,Frozen,10:40,3.7,midweek,0
CAF003,Café,Sandwiches,Turkey Sandwich,2026-02-25,2,0,0,9.15,23,20,3,8,9,Refrigerated,08:01,3.7,midweek,0
CAF004,Café,Sandwiches,Chicken Avocado Wrap,2026-02-25,2,0,0,8.5,39,35,4,11,11,Refrigerated,06:38,1.2,midweek,0
CAF004,Café,Coffee & Beverages,Cappuccino,2026-02-25,2,0,0,5.12,46,41,5,7,5,Frozen,07:59,2.9,midweek,0
CAF004,Café,Pastries,Almond Croissant,2026-02-25,2,0,0,7.03,26,22,4,36,5,Refrigerated,09:55,1.9,midweek,0
CAF005,Café,Desserts,Chocolate Cake,2026-02-25,2,0,0,8.86,31,27,4,43,17,Refrigerated,09:55,3.0,midweek,0
CAF005,Café,Salads,Garden Fresh,2026-02-25,2,0,0,9.23,24,21,3,13,18,Refrigerated,07:18,2.4,midweek,0
BAK001,Bakery,Bread,Sourdough Loaf,2026-02-25,2,0,0,7.01,68,58,10,85,6,Refrigerated,06:56,1.5,midweek,0
BAK001,Bakery,Tarts,Lemon Tart,2026-02-25,2,0,0,5.0,48,39,9,38,23,Frozen,09:14,1.2,midweek,0
BAK001,Bakery,Cakes,Lemon Drizzle,2026-02-25,2,0,0,14.38,22,17,5,66,29,Refrigerated,07:45,1.3,midweek,0
BAK001,Bakery,Pastries,Cheese Danish,2026-02-25,2,0,0,4.74,23,19,4,45,3,Frozen,08:50,1.0,midweek,0
BAK002,Bakery,Pastries,Apple Turnover,2026-02-25,2,0,0,5.94,49,40,9,34,4,Refrigerated,08:15,3.5,midweek,0
BAK002,Bakery,Tarts,Pecan Tart,2026-02-25,2,0,0,6.97,68,57,11,54,12,Refrigerated,10:15,3.6,midweek,0
BAK002,Bakery,Bread,Ciabatta,2026-02-25,2,0,0,7.85,35,27,8,54,6,Refrigerated,07:02,3.2,midweek,0
BAK003,Bakery,Bread,Ciabatta,2026-02-25,2,0,0,6.03,54,43,11,86,3,Refrigerated,09:45,2.0,midweek,0
BAK003,Bakery,Tarts,Pecan Tart,2026-02-25,2,0,0,5.2,46,36,10,62,14,Refrigerated,09:47,1.2,midweek,0
BAK003,Bakery,Pastries,Apple Turnover,2026-02-25,2,0,0,7.28,43,34,9,38,5,Refrigerated,08:37,1.1,midweek,0
BAK003,Bakery,Cakes,Coffee Cake,2026-02-25,2,0,0,13.92,59,49,10,76,25,Refrigerated,08:15,3.5,midweek,0
BAK004,Bakery,Pastries,Cheese Danish,2026-02-25,2,0,0,4.43,58,48,10,67,1,Frozen,06:14,2.3,midweek,0
BAK004,Bakery,Bread,Baguette,2026-02-25,2,0,1,7.79,47,39,8,71,3,Refrigerated,09:29,1.5,midweek,0
BAK005,Bakery,Bread,Whole Wheat Loaf,2026-02-25,2,0,0,5.24,31,24,7,86,1,Frozen,07:22,2.0,midweek,0
BAK005,Bakery,Cookies,Snickerdoodle,2026-02-25,2,0,0,4.89,49,41,8,237,7,Refrigerated,07:41,3.5,midweek,0
BAK005,Bakery,Tarts,Chocolate Tart,2026-02-25,2,0,0,5.72,25,20,5,47,12,Ambient,06:14,2.5,midweek,0
FNB001,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-02-25,2,0,0,10.45,34,30,4,8,17,Refrigerated,08:55,2.4,midweek,0
FNB001,Small F&B,Desserts,Taiyaki,2026-02-25,2,0,0,8.15,27,23,4,38,15,Refrigerated,10:40,2.9,midweek,0
FNB001,Small F&B,Soup & Sides,Miso Soup,2026-02-25,2,0,0,7.36,47,41,6,16,15,Refrigerated,08:34,3.0,midweek,0
FNB001,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-25,2,0,0,11.21,20,16,4,10,12,Ambient,07:18,1.5,midweek,0
FNB002,Small F&B,Desserts,Matcha Parfait,2026-02-25,2,0,0,9.57,49,41,8,67,16,Refrigerated,08:27,1.1,midweek,0
FNB002,Small F&B,Bento Sets,Sushi Set,2026-02-25,2,0,1,12.3,22,18,4,19,23,Ambient,09:46,1.6,midweek,0
FNB002,Small F&B,Soup & Sides,Korokke,2026-02-25,2,0,0,6.0,26,22,4,29,11,Ambient,08:24,3.8,midweek,0
FNB003,Small F&B,Soup & Sides,Takoyaki,2026-02-25,2,0,0,7.72,22,19,3,36,10,Refrigerated,10:48,2.7,midweek,0
FNB003,Small F&B,Bento Sets,Tempura Bento,2026-02-25,2,0,0,16.19,20,18,2,21,25,Ambient,09:46,2.9,midweek,0
FNB003,Small F&B,Rice Dishes,Curry Rice,2026-02-25,2,0,0,11.13,60,54,6,10,24,Ambient,06:33,1.7,midweek,0
FNB003,Small F&B,Noodle Dishes,Miso Ramen,2026-02-25,2,0,0,10.55,45,39,6,12,21,Frozen,06:16,2.0,midweek,0
FNB004,Small F&B,Soup & Sides,Takoyaki,2026-02-25,2,0,1,5.92,56,49,7,45,13,Refrigerated,09:28,2.1,midweek,0
FNB004,Small F&B,Rice Dishes,Fried Rice,2026-02-25,2,0,0,14.25,25,21,4,4,26,Refrigerated,08:50,2.1,midweek,0
FNB004,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-25,2,0,0,15.48,25,21,4,11,16,Frozen,08:09,1.0,midweek,0
FNB005,Small F&B,Soup & Sides,Edamame,2026-02-25,2,0,0,7.08,50,43,7,24,6,Ambient,07:44,2.7,midweek,0
FNB005,Small F&B,Bento Sets,Yakitori Set,2026-02-25,2,0,0,12.86,38,31,7,6,23,Refrigerated,06:42,1.2,midweek,0
FNB005,Small F&B,Rice Dishes,Curry Rice,2026-02-25,2,0,0,10.36,21,17,4,8,16,Frozen,08:47,3.2,midweek,0
CAF001,Café,Pastries,Almond Croissant,2026-02-26,3,0,0,5.58,40,37,3,49,1,Refrigerated,06:51,3.4,midweek,0
CAF001,Café,Salads,Caesar Salad,2026-02-26,3,0,1,9.14,47,43,4,22,17,Ambient,07:59,1.7,midweek,0
CAF001,Café,Desserts,Chocolate Cake,2026-02-26,3,0,0,6.64,46,41,5,44,18,Refrigerated,08:24,1.5,midweek,0
CAF001,Café,Sandwiches,Veggie Panini,2026-02-26,3,0,0,7.5,48,43,5,16,7,Ambient,08:20,2.9,midweek,0
CAF002,Café,Coffee & Beverages,Latte,2026-02-26,3,0,1,7.64,28,25,3,7,5,Refrigerated,09:06,1.6,midweek,0
CAF002,Café,Pastries,Banana Bread,2026-02-26,3,0,0,6.45,26,23,3,64,1,Refrigerated,09:32,3.6,midweek,0
CAF003,Café,Salads,Garden Fresh,2026-02-26,3,0,0,13.01,21,19,2,45,16,Ambient,07:17,2.5,midweek,0
CAF003,Café,Coffee & Beverages,Matcha Latte,2026-02-26,3,0,0,7.3,36,33,3,7,4,Ambient,09:51,3.4,midweek,0
CAF003,Café,Sandwiches,Chicken Avocado Wrap,2026-02-26,3,0,0,7.07,20,18,2,23,7,Ambient,07:34,3.5,midweek,0
CAF004,Café,Pastries,Blueberry Muffin,2026-02-26,3,0,0,4.97,24,21,3,31,4,Frozen,06:09,2.1,midweek,0
CAF004,Café,Salads,Caesar Salad,2026-02-26,3,0,0,13.6,17,15,2,48,14,Ambient,06:05,1.1,midweek,0
CAF004,Café,Coffee & Beverages,Cappuccino,2026-02-26,3,0,0,7.56,46,41,5,4,3,Ambient,09:54,3.8,midweek,0
CAF005,Café,Sandwiches,Tuna Melt,2026-02-26,3,0,0,9.8,23,20,3,13,9,Frozen,06:05,1.6,midweek,0
CAF005,Café,Salads,Garden Fresh,2026-02-26,3,0,1,12.17,29,26,3,17,19,Frozen,09:10,1.9,midweek,0
BAK001,Bakery,Bread,Sourdough Loaf,2026-02-26,3,0,1,6.51,68,60,8,30,6,Refrigerated,08:18,3.0,midweek,0
BAK001,Bakery,Cakes,Victoria Sponge,2026-02-26,3,0,0,7.17,28,22,6,97,23,Frozen,07:08,3.8,midweek,0
BAK001,Bakery,Pastries,Cheese Danish,2026-02-26,3,0,0,5.9,21,17,4,38,1,Ambient,09:59,2.3,midweek,0
BAK001,Bakery,Cookies,Snickerdoodle,2026-02-26,3,0,1,4.8,72,63,9,231,14,Frozen,06:14,2.2,midweek,0
BAK002,Bakery,Pastries,Apple Turnover,2026-02-26,3,0,1,3.78,64,56,8,72,3,Ambient,07:04,3.1,midweek,0
BAK002,Bakery,Cookies,White Choc Macadamia,2026-02-26,3,0,0,3.1,19,14,5,322,11,Frozen,08:18,2.2,midweek,0
BAK003,Bakery,Bread,Sourdough Loaf,2026-02-26,3,0,0,4.31,71,59,12,83,9,Refrigerated,07:35,2.1,midweek,0
BAK003,Bakery,Cookies,Snickerdoodle,2026-02-26,3,0,0,3.98,80,67,13,171,15,Ambient,07:51,1.3,midweek,0
BAK003,Bakery,Pastries,Cheese Danish,2026-02-26,3,0,0,6.69,15,9,6,72,1,Refrigerated,08:20,2.7,midweek,0
BAK004,Bakery,Bread,Focaccia,2026-02-26,3,0,0,4.52,24,19,5,78,0,Refrigerated,10:17,2.8,midweek,0
BAK004,Bakery,Cookies,Double Chocolate,2026-02-26,3,0,0,3.23,60,51,9,282,9,Refrigerated,07:14,3.0,midweek,0
BAK005,Bakery,Cookies,Oatmeal Raisin,2026-02-26,3,0,0,3.92,28,23,5,222,8,Refrigerated,07:58,1.0,midweek,0
BAK005,Bakery,Cakes,Coffee Cake,2026-02-26,3,0,0,12.56,38,32,6,92,21,Refrigerated,09:45,1.3,midweek,0
BAK005,Bakery,Pastries,Cheese Danish,2026-02-26,3,0,0,4.44,73,64,9,43,3,Refrigerated,08:09,1.8,midweek,0
BAK005,Bakery,Bread,Whole Wheat Loaf,2026-02-26,3,0,0,7.96,59,50,9,66,10,Refrigerated,07:39,1.5,midweek,0
FNB001,Small F&B,Soup & Sides,Edamame,2026-02-26,3,0,0,5.09,32,27,5,42,14,Frozen,07:59,1.1,midweek,0
FNB001,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-02-26,3,0,0,11.34,34,29,5,6,18,Refrigerated,09:07,2.2,midweek,0
FNB001,Small F&B,Noodle Dishes,Miso Ramen,2026-02-26,3,0,0,12.9,32,27,5,8,22,Refrigerated,07:13,3.5,midweek,0
FNB001,Small F&B,Desserts,Mochi Ice Cream,2026-02-26,3,0,0,6.61,38,33,5,44,21,Refrigerated,08:54,3.6,midweek,0
FNB002,Small F&B,Noodle Dishes,Miso Ramen,2026-02-26,3,0,0,15.9,45,40,5,6,21,Refrigerated,07:38,3.5,midweek,0
FNB002,Small F&B,Soup & Sides,Korokke,2026-02-26,3,0,0,7.7,44,38,6,17,6,Ambient,08:47,1.2,midweek,0
FNB002,Small F&B,Bento Sets,Yakitori Set,2026-02-26,3,0,0,12.56,57,50,7,14,39,Refrigerated,08:05,1.4,midweek,0
FNB002,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-02-26,3,0,0,12.71,55,47,8,7,24,Refrigerated,08:24,3.5,midweek,0
FNB003,Small F&B,Desserts,Dorayaki,2026-02-26,3,0,1,10.04,33,28,5,40,26,Ambient,06:43,3.7,midweek,0
FNB003,Small F&B,Soup & Sides,Edamame,2026-02-26,3,0,0,6.51,46,39,7,32,11,Frozen,06:08,1.4,midweek,0
FNB003,Small F&B,Noodle Dishes,Miso Ramen,2026-02-26,3,0,1,9.95,28,23,5,5,22,Ambient,09:07,2.4,midweek,0
FNB003,Small F&B,Rice Dishes,Teriyaki Don,2026-02-26,3,0,0,13.8,29,25,4,5,28,Ambient,08:27,2.5,midweek,0
FNB004,Small F&B,Rice Dishes,Curry Rice,2026-02-26,3,0,0,8.1,35,30,5,5,22,Refrigerated,08:21,1.4,midweek,0
FNB004,Small F&B,Soup & Sides,Takoyaki,2026-02-26,3,0,0,7.22,26,22,4,27,12,Frozen,08:38,3.5,midweek,0
FNB004,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-26,3,0,0,15.55,40,35,5,8,18,Refrigerated,07:33,1.8,midweek,0
FNB004,Small F&B,Bento Sets,Yakitori Set,2026-02-26,3,0,0,18.13,54,47,7,9,22,Ambient,07:14,1.7,midweek,0
FNB005,Small F&B,Desserts,Matcha Parfait,2026-02-26,3,0,0,6.51,41,35,6,67,11,Refrigerated,09:58,2.2,midweek,0
FNB005,Small F&B,Rice Dishes,Bibimbap,2026-02-26,3,0,1,11.35,59,53,6,5,19,Frozen,06:46,1.8,midweek,0
FNB005,Small F&B,Noodle Dishes,Wanton Noodles,2026-02-26,3,0,0,9.81,31,26,5,10,10,Frozen,07:12,2.0,midweek,0
FNB005,Small F&B,Bento Sets,Teriyaki Bento,2026-02-26,3,0,0,13.4,40,34,6,24,35,Refrigerated,08:14,3.2,midweek,0
